,outputs,label_tokens,true_numeric_labels,true_label_present_in_prompt,correct,predicted_label_present_in_prompt,prompt_labels,prompt_example_indices,id,n_shots,run_number,unlimiformer,nspw
1237,general confirm,general confirm,20,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",1237,100,7,False,100
12781,alarm set,alarm set,2,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",12781,100,7,False,100
2565,play podcasts,play pod,49,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",2565,100,7,False,100
3243,general negate,general neg,25,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",3243,100,7,False,100
2794,calendar query,calendar query,7,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",2794,100,7,False,100
7264,play music,play music,48,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",7264,100,7,False,100
6035,qa factoid,qa fact,53,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",6035,100,7,False,100
16752,play music,play music,48,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",16752,100,7,False,100
12008,qa factoid,qa fact,53,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",12008,100,7,False,100
3244,qa definition,qa definition,52,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",3244,100,7,False,100
3101,social post,social post,59,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",3101,100,7,False,100
11100,play music,play music,48,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",11100,100,7,False,100
13695,qa factoid,qa fact,53,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",13695,100,7,False,100
12481,audio volume mute,audio volume m,4,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",12481,100,7,False,100
4846,lists remove,lists remove,40,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",4846,100,7,False,100
9173,play radio,play radio,50,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",9173,100,7,False,100
18266,general quirky,general qu,27,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",18266,100,7,False,100
8774,play music,play music,48,True,True,True,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",8774,100,7,False,100
5446,email sendemail,email s,17,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",5446,100,7,False,100
1714,weather query,weather,67,True,True,False,"{33: 2, 16: 2, 6: 2, 25: 3, 8: 3, 17: 3, 51: 3, 27: 4, 26: 6, 45: 5, 48: 10, 52: 3, 59: 2, 50: 2, 22: 8, 4: 4, 11: 1, 18: 2, 19: 3, 61: 1, 53: 5, 63: 2, 39: 1, 2: 3, 9: 2, 24: 1, 67: 2, 66: 1, 38: 1, 7: 2, 15: 1, 28: 1, 62: 1, 64: 1, 21: 1, 49: 2, 1: 1, 60: 1, 20: 1, 40: 1}","[6270, 14137, 7280, 6830, 9619, 6118, 15409, 876, 16837, 10839, 11050, 13742, 5945, 17669, 4580, 12190, 15284, 5077, 14005, 15945, 9001, 3527, 11057, 11118, 15022, 8402, 3498, 8714, 13252, 5348, 16776, 1473, 7775, 772, 16188, 14923, 10183, 8930, 4472, 3834, 2528, 15411, 7882, 2099, 1340, 7211, 13413, 13091, 17390, 16396, 988, 16052, 13222, 5577, 11570, 14806, 12575, 12071, 11327, 12960, 6092, 263, 10339, 10442, 15973, 15634, 4432, 5572, 16530, 18107, 8437, 482, 17572, 8387, 9772, 16072, 9700, 15639, 14834, 375, 1237, 12781, 2565, 3243, 2794, 7264, 6035, 16752, 12008, 3244, 3101, 11100, 13695, 12481, 4846, 9173, 18266, 8774, 5446, 1714]",1714,100,7,False,100
